Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2021__positive regulation of actin filament polymerization (GO:0030838),0.562579165002243,1.3337945288941035,0.012,0.055293370541255576,1.0,25/45,25.50%,PRKCE;NCK1;PTK2B;EVL;NCKAP1;CDC42EP3;CTTN;BAIAP2;ARF6;SNX9;CDC42EP4;HCK;BIN1;PFN1;SPIRE1;GSN;FER;FCHSD2;NCK2;NCKAP1L;VASP;WHAMM;CARMIL2;TENM1;ARPC4
prerank,GO_Biological_Process_2021__positive regulation of cell development (GO:0010720),0.5768341316880055,1.3337550317880762,0.019,0.05527717446644117,1.0,23/37,28.26%,LRP2;TYROBP;BMP4;NUMB;SOX11;NAP1L1;SERPINF1;SPEN;RGS14;RFX3;IFNG;LIG4;BAD;PDE3A;CX3CR1;MYOD1;SNW1;MME;OPRM1;BHLHB9;HOXA11;NUMBL;TRIM32
prerank,GO_Biological_Process_2021__negative regulation of translation (GO:0017148),0.5445114029309505,1.3337312845220135,0.002,0.05525493226728898,1.0,50/87,27.33%,CPEB3;CNOT7;ENC1;SYNCRIP;GAPDH;RPS3;DDX3X;YBX1;MRPL13;CNOT8;EIF3E;TPR;SAMD4B;CPEB1;CALR;IGFBP5;RPL13A;ROCK1;ROCK2;AGO2;FXR2;DHX36;NCL;LARP1;DDX6;METTL3;CNOT1;FXR1;RBM4;TYMS;PUS7;RBM24;IGF2BP2;CPEB4;SHMT1;ZNF540;CELF1;DAPK1;GRB7;YTHDF3;ILF3;TOB1;DHFR;CNOT9;FMR1;CAPRIN1;EIF4A3;MALSU1;PAIP2B;BTG2
prerank,GO_Biological_Process_2021__positive regulation of catabolic process (GO:0009896),0.5518170050698264,1.3334972357686223,0.006,0.05540030021150096,1.0,40/65,30.79%,VIP;NSF;CSNK2A1;ITCH;GSK3B;RAB7A;FOXO1;HECW1;SMURF1;FZR1;PLK2;SORL1;VCP;DDB1;NEDD4L;SMURF2;APC;WWP1;NEDD4;DACT1;GSK3A;APC2;WWP2;IL1B;STX5;HUWE1;ATG7;HECW2;CDKN1B;APOA2;SEC22B;RNF41;TNF;BARD1;TNFAIP3;EGLN2;TRIM32;WNT5A;DTL;GPC3
prerank,GO_Biological_Process_2021__chromosome organization (GO:0051276),0.5403951634010984,1.333390673441099,0.0,0.05542649050808266,1.0,74/100,37.77%,HDAC1;MYC;HDAC2;SMARCA4;HDAC3;ABL1;EZH2;UBA52;TOP2A;TCF7L2;COPS5;RPS27A;CENPV;RBX1;DDB1;RAD23B;UBC;NUP133;PARP1;SATB1;MSH2;EHMT1;CUL4B;CDT1;GATAD1;COPS2;XPC;CUL4A;SOX2;LIG4;BRWD1;COPS4;UBB;FAM50B;NDC80;DDB2;COPS8;COPS3;RAE1;EZH1;ACTL6B;NUCKS1;LDB1;TCF7L1;MSH6;SIRT1;HMGN4;HMGA2;L3MBTL1;POLE3;MTF2;SUPT4H1;TOP2B;NUP155;HHEX;HMGN1;SAFB;MSH3;HMG20A;DOT1L;SETD7;MOS;XPA;HMGB2;NUF2;PHF19;MTHFR;HDAC5;SOX15;CENPW;GEM;HDAC8;COPS7B;CETN2
prerank,GO_Biological_Process_2021__regulation of release of cytochrome c from mitochondria (GO:0090199),0.5670226526751778,1.3333303586019303,0.013013013013013013,0.055418570932471524,1.0,29/40,32.61%,TP53;AKT1;BCL2L1;PLAUR;TNFSF10;MLLT11;IGF1;MOAP1;OPA1;NOL3;BID;BAX;HRK;BAD;PPIF;BCL2L11;HGF;PMAIP1;PDCD5;PSMD10;BNIP3;CLU;GHITM;MMP9;CIDEB;PINK1;DNM1L;FXN;TRIAP1
prerank,GO_Biological_Process_2021__negative regulation of response to DNA damage stimulus (GO:2001021),0.5825594787542572,1.3330684387077272,0.027,0.05555667599050781,1.0,18/29,28.26%,CD44;BCL2L1;RPS3;SFRP2;CDKN2D;MDM2;CD74;ACKR3;CXCL12;PTTG1IP;PSMD10;SIRT1;KDM1A;CLU;DYRK1A;TPT1;TWIST1;TRIM32
prerank,GO_Biological_Process_2021__response to peptide (GO:1901652),0.5649780500784319,1.332936085117439,0.02,0.05560158781453009,1.0,23/38,29.89%,FYN;CACNA1A;GNAI1;CACNA1B;STAT3;MMP2;STAT1;STAT4;PRNP;EIF2B3;EIF2B1;KAT7;AGER;IRS1;STAT5A;RAMP3;EIF2B5;NLRP1;STAT5B;MMP9;MMP3;STAT6;STAT2
prerank,GO_Biological_Process_2021__negative regulation of autophagy (GO:0010507),0.5499648499112553,1.3329024344372824,0.004,0.0555829782692221,1.0,23/58,20.68%,MET;SNCA;AKT1;BCL2;EIF4E;SNRNP70;EIF4G1;STAT3;MCL1;EIF4G3;MTMR9;PIK3CA;LZTS1;SIRT2;TAB2;MT3;WDR6;MTOR;ATG7;HGF;IL10RA;LRRK2;FOXK2
prerank,GO_Biological_Process_2021__release of cytochrome c from mitochondria (GO:0001836),0.6041464034162952,1.3328715114992697,0.04522613065326633,0.055556093727293816,1.0,15/18,32.24%,BCL2;SOD2;BCL2L1;BID;BAX;BAD;BOK;GGCT;IFI6;CLU;SFN;BAK1;TIMM50;FZD9;DNM1L
prerank,GO_Biological_Process_2021__protein localization to chromatin (GO:0071168),0.6212526219013759,1.3328075892864828,0.043434343434343436,0.05555489454775748,1.0,5/16,10.61%,ESR1;PLK1;RAD21;RUVBL2;MSH2
prerank,GO_Biological_Process_2021__mesenchymal cell development (GO:0014031),0.607730589465455,1.3320831040527268,0.052313883299798795,0.05598932969085489,1.0,7/19,8.52%,NOTCH1;SOX8;SOX11;NRG1;CDH2;NOLC1;PDCD6
prerank,GO_Biological_Process_2021__ubiquitin-dependent protein catabolic process (GO:0006511),0.5156243615188361,1.3317727478829093,0.0,0.05614520823558191,1.0,232/347,37.07%,UBQLN4;CTNNB1;FEM1B;PSMA5;MAD2L1;PLK1;APPBP2;ITCH;UBE2I;FBXW7;UBE2D3;RNF128;PSMD14;CBL;RNF11;AURKA;PCBP2;UBQLN1;TSG101;PSMD2;UHRF1;HECW1;PSMA2;PSMB4;CUL3;RBBP6;UBE2B;PSMD8;PSMA6;RAD23A;UBE2D2;SMURF1;PSMD6;PSMC6;TRIM9;TRIM2;UBE2K;PSMA3;PSMC3;FZR1;PSMD4;PSMB2;PSMA7;MTA1;PSMC5;PSMB1;PSMC2;PSMD7;UBXN2A;VCP;SIAH1;CDC23;PSMA4;PSMC1;ARRB1;NFE2L2;RBX1;DDB1;RAD23B;MDM2;PSMD12;PSMD1;NEDD4L;KLHL8;SMURF2;SIRT2;PSMB9;ANAPC2;BAG6;STUB1;TOLLIP;UBXN11;UBE2C;PSMB7;UBE2W;DDIT3;PSMA1;ARRB2;UCHL1;USP33;WWP1;UBE4B;NEDD4;BTRC;NSFL1C;RMND5A;AURKB;PSMD13;RNF19A;ANAPC5;KAT5;UBE2A;PSMD11;RNF14;FBXW11;PSMC4;TBL1XR1;CUL4A;PSMB3;TAF1;ANKRD9;CDC27;ARMC8;ANAPC10;RNF213;CDC16;PELI1;CDC20;RNF7;GSK3A;NDFIP2;WWP2;RNF130;TBL1X;WDR91;MIB1;UBA1;HUWE1;PPP2R5C;COPS3;NTAN1;PSME3;PSMF1;UBQLN2;ARNTL;PSMB8;NHLRC3;HECW2;UBE2L6;TRIM13;ADRM1;VPS4A;PSMB5;BUB1B;UBE2G2;NEDD8;FAF1;UBE3B;UBE2E1;KLHL3;SKP2;PSMB6;GID8;PSMD3;PTTG1;SIAH2;BIRC2;PSMD10;FBXO45;RNF8;SIRT1;CDC34;VPS4B;PSME4;RCHY1;FBXO11;CNOT4;RNF144B;TOM1L1;ZNRF1;ZFAND2A;TRIP12;UBE2S;SQSTM1;UBE2R2;XBP1;UBE2H;UBE2D1;UBE2L3;RNF125;TNFAIP3;UBXN1;MAEA;ANAPC16;BUB3;OS9;KCTD5;PSMD9;ZFAND2B;TRIM25;TRIM32;ATXN3;ZSWIM8;AMFR;NPLOC4;KCTD13;PML;RNF40;PLAA;PINK1;RC3H1;ZRANB1;ASB2;ANAPC7;KLHL20;DTL;FBXO21;UBE3C;ANAPC4;OTUD7A;UBR4;SPSB1;RNF185;MVB12A;FBXL14;PSMB10;HERPUD1;KCTD10;RNF115;ERCC8;RNF13;RNF166;PSMD5;RNF150;TGFB1I1;RNF6;RNF4;TRIM3;VPS37D;UBE2G1;RBCK1;USP9X;FEM1A;ARIH2;AREL1;RNF187;RMND5B;SPOP;UBE2D4;PSMA8;KLHL42;FBXW4
prerank,GO_Biological_Process_2021__positive regulation of cytokine production (GO:0001819),0.5168818379138178,1.3315719909410504,0.0,0.056239895117393315,1.0,173/330,29.77%,CTNNB1;EP300;CREBBP;MBP;PTPN11;TRAF6;APP;DHX9;MAPK14;EGR1;TYROBP;POLR2F;PRKCZ;POLR2K;BRCA1;STAT3;HSPA1A;GATA4;GAPDH;RELA;RPS3;HSPD1;CD4;C3;F2R;POLR2L;POLR2E;SULF2;POLR2H;LPL;IL1A;DRD2;IL6ST;HMGB1;HSPA1B;RGCC;XRCC5;CSF1R;TRAF2;TGFB1;SYK;LACC1;SOD1;NFKB1;AGT;RARA;IRAK1;PTPRC;DDX58;SORL1;RAB1A;SPHK1;POLR3A;MAPK11;LRRFIP1;LAPTM5;MAP3K7;KAT2A;HLA-E;POLR3B;ROCK2;CD40;DHX36;PRKCQ;HIF1A;DDIT3;SPTBN1;IFIH1;SCRIB;PLCB1;IL16;CD14;HLA-G;PDE4D;INS;CD200;S100A13;NFKB2;RASGRP1;IL6;PLCG2;XRCC6;IRF3;PTGS2;G3BP1;FOXP1;IFNG;TLR2;IL1R1;ARNT;FGR;AIF1;ADRA2A;CD74;IL4;POLR3H;POLR1C;C1QTNF4;HHLA2;IL1B;PIK3CD;SERPINF2;RUNX1;IL12RB1;CEBPB;F3;POLR3G;CYP1B1;CD46;AGER;AGPAT1;PHB;TLR4;FADD;SCAMP5;BCL10;PARK7;ISL1;PIK3CG;PTGER4;HLA-DPA1;CADM1;PRKD2;POLR3K;PRKDC;MAPK13;PNP;HLA-A;IFI16;POLR3F;FCER1G;TBK1;AGPAT2;APOA2;IL18R1;CD274;GATA3;TMED10;RIPK2;SLC11A1;CD2;C5;TNF;RIPK1;ORM2;F2RL1;RORA;XBP1;IL10;CD86;CD28;TLR5;CCBE1;TLR9;IL2;TWIST1;MAVS;ATF4;CD58;MYD88;TIRAP;STAT6;ELANE;DDX41;FLOT1;SLC7A5;WNT5A;SPHK2;PDE4B;POLR3E;STOML2;LTB;LGALS9
prerank,GO_Biological_Process_2021__cell junction assembly (GO:0034329),0.5372373722420006,1.3313213933240782,0.001,0.056342711375316296,1.0,46/102,22.09%,CDC42;NRXN1;FN1;ACTB;CDH18;CDK5;RHOA;FLNA;CDH1;PTEN;TJP1;CDH8;PKP4;CDH7;CDH12;CDH9;BDNF;ACTG1;DRD2;DRD1;CDH6;CDH2;DNM3;MYO9A;CTNND2;FLNC;CAPZA1;SHANK2;NRCAM;ILK;KIRREL3;SLITRK1;CDHR3;SPOCK2;CDH19;FLRT3;TLN1;SDK2;ITGA6;VASP;FERMT2;DSCAM;POU4F1;OBSL1;CDH10;PCDHB16
prerank,GO_Biological_Process_2021__negative regulation of secretion by cell (GO:1903531),0.5691873731844204,1.331109048833381,0.015015015015015015,0.05643936164044353,1.0,22/39,25.64%,SLC30A1;NOTCH1;SNCA;SYT4;APOE;CHGA;TNFRSF1B;DRD2;TNFRSF1A;STXBP6;GRM7;HMGCR;INS;PNKD;DRD3;SYT11;DRD4;IL1RAPL1;CYP51A1;ADTRP;DPH3;VAMP3
prerank,GO_Biological_Process_2021__positive regulation of translational initiation (GO:0045948),0.5962608773007528,1.3307694838305393,0.042042042042042045,0.05663122566490318,1.0,12/22,26.05%,DDX3X;POLR2G;RPS6KB1;LARP1;POLR2D;HABP4;MTOR;YTHDF3;KHDRBS1;EIF2B5;CCL5;UHMK1
prerank,GO_Biological_Process_2021__endocrine system development (GO:0035270),0.5852445039970677,1.3306628996868066,0.03903903903903904,0.05665548593780111,1.0,9/24,16.88%,TGFBR1;DKK3;NF1;GLI2;WT1;SOX3;SOX2;WNT4;SALL1
prerank,GO_Biological_Process_2021__central nervous system development (GO:0007417),0.5185670570325481,1.3301436017891695,0.0,0.056975104066025906,1.0,110/261,21.01%,MBP;VCAN;PTPN11;CDK5;SH3GL3;DLL1;PAX6;SERPINI1;ATN1;SH3GL2;MAL;DLX2;NPTX1;SOX4;GRIN2B;KLK6;TPPP;GRIN1;PTCH1;NF1;PTEN;SOX8;STAT3;TAGLN3;SOX10;CDK5R1;HSPG2;EMX2;C3;GRIN2A;PTPRZ1;BCAN;NCKAP1;SOX11;DCLK1;CNTN4;EPHA7;COX7B;IER3IP1;MARCKS;NES;UGP2;CDH2;PPP1R17;NFIB;PKD1;SOX3;SYNJ1;SPOCK1;SOX9;TPP1;PHGDH;AMIGO1;CNTNAP2;HPCAL4;SOX6;BAG6;CHD7;CXCR4;TBX3;NPAS2;WWP1;MOG;AMIGO2;GRIK1;ALDH5A1;ELP3;ZIC1;NRCAM;MYRF;C1QA;BPTF;COL4A1;TGFBR2;CDK5RAP3;LIG4;GLIS2;ITGAM;MARCKSL1;MNX1;PBX2;CX3CR1;EML1;TBR1;ADGRG1;CA10;UTP3;PTS;GSN;DDIT4;JARID2;PLXNB2;DHX37;ZIC2;SCYL2;ACAN;ROGDI;ADGRL2;ADAM22;EGR2;ADAM23;SLC2A1;AMIGO3;ASIC2;ATP6AP2;GSTP1;POU3F3;NR4A2;HAPLN4;ROBO2
prerank,GO_Biological_Process_2021__positive regulation of interleukin-12 production (GO:0032735),0.5709572384160436,1.3300894298636934,0.033,0.05696760506386022,1.0,21/34,29.77%,MAPK14;HSPD1;HMGB1;SYK;MAPK11;LAPTM5;CD40;PLCB1;IL16;HLA-G;PLCG2;IFNG;TLR2;AGER;TLR4;ISL1;RIPK2;TLR9;TIRAP;LTB;LGALS9
prerank,GO_Biological_Process_2021__regulation of rhodopsin mediated signaling pathway (GO:0022400),0.5844613407113245,1.3299487068384979,0.03903903903903904,0.05701326849382092,1.0,11/25,20.92%,CALM1;GUCA1A;PPEF1;CNGB1;NMT2;CAMKMT;CNGA1;GNAT1;METAP2;RHO;SAG
prerank,GO_Biological_Process_2021__positive regulation of heterotypic cell-cell adhesion (GO:0034116),0.6174220143319576,1.3295540532679906,0.06124497991967871,0.05723914315316179,1.0,10/15,28.77%,CD44;BMP7;LCK;THY1;IL1B;AGER;TNF;FGG;IL10;FLOT1
prerank,GO_Biological_Process_2021__negative regulation of signal transduction (GO:0009968),0.520481431177976,1.3294121383712265,0.0,0.057303969883970504,1.0,132/259,27.66%,EGFR;PRKCB;RB1;SNCA;NTN1;AKT1;CSNK2A1;ERBB2;BMP2;YWHAB;DLL1;BCL2;LYN;PRKCZ;WIF1;PRKCD;PTCH2;FBXW7;ERBB3;GLI3;LRP1;EZH2;DKK3;PTCH1;PTEN;NLK;TLE1;HGS;GATA4;NCK1;ACVR1;HHIP;SEMA6A;SULF2;BDNF;CRHBP;DRD2;GRB14;UBASH3B;CD47;HEY1;SFRP2;AGT;CYP26B1;PTPRC;VCP;SIAH1;ARRB1;CALR;IGFBP5;SOSTDC1;PTPN12;PDCD6;KANK1;RPS6KB1;MAPK8IP2;XDH;PRKCQ;SLC9A3R1;MTMR2;NEDD4;BTRC;RGS14;METTL3;CNOT1;THBS1;MMP14;DCN;PIK3CB;DACT1;CSNK2A2;NFKBIL1;BEND6;GLIS2;SUFU;MMRN2;TSC2;SOCS1;NOTCH3;MAZ;KANK2;SHISA2;PIP4K2A;CX3CR1;ASXL1;GSK3A;WWP2;IL1B;TMBIM6;DDIT4;HMGXB4;PIP4K2C;DCC;IRS1;SFRP1;GRB10;NRARP;BMP5;GRB7;LRRK2;WWOX;GPS2;IGFBP3;NR4A2;LGR4;FGF2;DKK1;CADM4;SIAH2;CXCL8;GATA3;TNF;OTUD4;GPC1;DLL4;IL10;SIGIRR;CCL5;CRY1;NLGN4X;TYRO3;SPRY1;HHEX;TNFAIP3;TLR9;APOD;CARD16;LRPAP1;NKD2;AHSG;EGF;LTF
prerank,GO_Biological_Process_2021__negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042),0.5712002749215215,1.3294041694142633,0.016,0.05727010496391798,1.0,21/34,26.25%,GSK3B;BCL2L1;BRCA1;DDX3X;TNFSF10;TRAF2;CFLAR;FAIM2;PEA15;TNFRSF10B;CASP8;FADD;PARK7;FAS;BMP5;NOS3;FASLG;RIPK1;TRADD;FGG;TNFAIP3
prerank,GO_Biological_Process_2021__cellular response to inorganic substance (GO:0071241),0.6066336494494078,1.3291127151836903,0.04522613065326633,0.05742960099937889,1.0,11/19,28.19%,CDK2;AQP1;FOXO1;ADCY10;MT3;DDX11;KCNC2;ATRX;FMR1;MTR;MMP3
prerank,GO_Biological_Process_2021__negative regulation of histone modification (GO:0031057),0.6176078251483593,1.3287354553335144,0.06097560975609756,0.0576254039210948,1.0,10/15,28.95%,SNCA;SDR16C5;BRCA1;AASS;SET;NOC2L;JARID2;CTBP1;TWIST1;SPHK2
prerank,GO_Biological_Process_2021__intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771),0.5924195211534151,1.3281034551226167,0.05105105105105105,0.05802735154380213,1.0,12/21,22.90%,EP300;TP53;HIPK1;RPS27L;BAG6;MSH2;DDIT4;IFI16;DYRK2;SNW1;SIRT1;PHLDA3
prerank,GO_Biological_Process_2021__mitotic spindle organization (GO:0007052),0.5269147579404826,1.3280263468771962,0.001,0.05803996485698531,1.0,67/149,22.93%,XPO1;RHOA;MAD2L1;PLK1;SMC1A;FLNA;PPP1CC;MAP4;DYNLL1;KPNB1;RAN;ZNF207;NDEL1;TPX2;NUP160;CCNB1;AURKA;EFHC1;DYNC1H1;DYNC1I1;MZT1;RAB11A;STAG2;SEH1L;PAFAH1B1;SMC3;TNKS;CLASP2;RPS27;STMN1;RANBP2;MAPRE1;PLK2;NSL1;DYNC1LI2;VCP;DYNLL2;AAAS;TUBG1;NUP133;BIRC5;NUP98;TUBG2;AURKB;ZWINT;AHCTF1;NEK6;BCCIP;DYNC1I2;CDC20;KIF4A;EML1;NEK9;NDC80;NUP107;WRAP73;ZWILCH;DYNC1LI1;BUB1B;MECP2;KIF23;OFD1;BUB1;DCTN2;RANGAP1;CHEK2;TTK
prerank,GO_Biological_Process_2021__purine ribonucleotide biosynthetic process (GO:0009152),0.5587912071688245,1.3279003989323395,0.018,0.05808455779756939,1.0,19/44,18.11%,ADCY1;AK5;ADCY8;IMPDH1;ADCY10;ADCY2;ADCY5;IMPDH2;PPCDC;GMPS;ACOT7;PANK2;ACAT1;ADCY6;PPCS;ADCY3;NPPC;SLC25A16;ADCY9
prerank,GO_Biological_Process_2021__positive regulation of monooxygenase activity (GO:0032770),0.5855353962649723,1.3278210508220136,0.022,0.058097853372179396,1.0,16/28,24.01%,AKT1;APOE;GCH1;HIF1A;S100A1;INS;POR;PIK3CB;ATP7A;IFNG;GDNF;IL1B;PARK7;NOS1AP;DHFR;TNF
prerank,GO_Biological_Process_2021__ureteric bud development (GO:0001657),0.5985396890217327,1.3277761538700028,0.07228915662650602,0.05809403919763046,1.0,6/19,4.79%,BMP2;BMP4;FGFR2;WT1;BMP7;SLIT2
prerank,GO_Biological_Process_2021__regulation of protein export from nucleus (GO:0046825),0.59409551890076,1.327768825560632,0.045,0.05805607612665499,1.0,20/23,37.10%,TP53;GSK3B;CAMK1;YWHAE;TCF7L2;TPR;BAG3;SP100;RAPGEF3;IL1B;PARK7;RANGAP1;GAS6;UHMK1;BARD1;GTSE1;EMD;RBM22;ANP32B;PTPN14
prerank,GO_Biological_Process_2021__heart looping (GO:0001947),0.5625579838937982,1.3272906432299427,0.013,0.05833794526105249,1.0,24/43,30.09%,NOTCH1;DLL1;MICAL2;SRF;MEF2C;GATA4;TBX3;VANGL2;NPHP3;TGFBR2;BBS7;TBR1;FOLR1;MKKS;ENG;SHH;SETDB2;SMO;APLNR;NKX2-5;NDRG4;BBS5;MESP1;IHH
prerank,GO_Biological_Process_2021__positive regulation of epithelial cell differentiation (GO:0030858),0.5949093637241953,1.3269007462829825,0.05005005005005005,0.058570464524556706,1.0,15/20,33.40%,BMP4;TMEM100;SOX9;VEZF1;RFX3;BAD;SULT2B1;ATOH8;BTG1;FGF2;SFN;MESP1;SFRP4;IL13;AHI1
prerank,GO_Biological_Process_2021__regulation of cell communication (GO:0010646),0.5654622484541065,1.3265633724392183,0.016,0.058759670379373075,1.0,15/38,14.17%,YWHAG;RYR2;GLRX2;SLC8A1;ANK2;SCG5;CDC42SE2;SOCS2;IGFBP7;MGLL;CRK;VEPH1;GRK5;CAMK2D;UGCG
prerank,GO_Biological_Process_2021__protein tetramerization (GO:0051262),0.5430499520390877,1.3259105317547444,0.004,0.05917956657973507,1.0,35/71,24.35%,SNCA;HOMER1;SOD2;HPRT1;GRIN2B;NUDT21;GRIN1;KCNJ2;HCN1;CBR4;AQP4;CPSF7;PKD1;CTH;GLS;MAT1A;ALDOA;ACOT13;KCNC1;APPL2;FARSB;SSBP1;ACACA;ACACB;SHMT1;RYR3;HSD17B10;FARSA;CPSF6;ALDH1A3;OXA1L;TDO2;AQP2;B2M;MIP
prerank,GO_Biological_Process_2021__positive regulation of exosomal secretion (GO:1903543),0.6156288165830697,1.3253386307495276,0.06962663975782038,0.05953596305203309,1.0,10/15,22.77%,RAB7A;HGS;TSG101;PDCD6IP;IFNG;SDC1;STAM;SDCBP;VPS4A;VPS4B
prerank,GO_Biological_Process_2021__response to cholesterol (GO:0070723),0.5978944478868055,1.3250773413575934,0.03903903903903904,0.05966120333265889,1.0,9/19,20.11%,TGFBR1;SMAD2;PTCH1;TGFB1;LRP6;TGFBR2;MLC1;PMVK;CCR5
prerank,GO_Biological_Process_2021__regulation of autophagy of mitochondrion (GO:1903146),0.6007279164796498,1.3248902349651954,0.05125628140703518,0.059742678186387475,1.0,14/18,32.68%,FBXW7;VDAC1;SREBF2;CSNK2A2;CAMKK2;GSK3A;HTT;PARK7;HDAC6;SREBF1;ATP13A2;PINK1;DNM1L;FZD5
prerank,GO_Biological_Process_2021__regulation of programmed necrotic cell death (GO:0062098),0.598676782740929,1.3248610644831205,0.05805805805805806,0.05971479336441214,1.0,15/20,30.40%,HSP90AA1;OGT;CFLAR;STUB1;PDCD6IP;BIRC3;PELI1;CASP8;ASAH1;SDCBP;BIRC2;CYLD;RIPK1;FLOT1;RIPK3
prerank,GO_Biological_Process_2021__cardiac muscle cell action potential involved in contraction (GO:0086002),0.573658482674419,1.3244251052358376,0.03,0.060001887328553515,1.0,21/30,29.33%,ATP1A1;RYR2;SCN2B;FGF12;KCNJ2;ANK2;CACNA1C;SCN3B;NEDD4L;GPD1L;CACNA1D;GJA1;KCNH2;SCN1B;SNTA1;SCN4B;GJC1;CACNA2D1;KCNA5;SCN1A;PKP2
prerank,GO_Biological_Process_2021__positive regulation of stem cell differentiation (GO:2000738),0.6097204159881714,1.324061871230132,0.0531062124248497,0.06020896023840906,1.0,11/17,28.37%,NUDT21;GATA4;LTBP3;SOX9;SOX6;DHX36;RBM24;TACSTD2;FOXC1;TGFB2;NKX2-5
prerank,GO_Biological_Process_2021__glucose homeostasis (GO:0042593),0.539412124197868,1.3238332990773336,0.001,0.060342080775677605,1.0,45/84,28.05%,KLF7;INSR;RBP4;IGF1R;PAX6;KCNB1;PIK3R1;SOX4;RPS6;STAT3;ADCY8;PRKAA2;FOXO1;TCF7L2;PRKAA1;HIF1A;INS;HNF4A;IL6;APPL2;NEUROD1;BAD;GCK;ADRA2A;MBD5;PPARG;PIK3R2;FGFR4;SLC2A4;CARTPT;PARK7;IRS1;PDK4;NUCKS1;LRRC8A;USF1;FOXK2;SIRT1;STK11;CRY1;ALOX5;HK3;NGFR;CEBPA;HK1
prerank,GO_Biological_Process_2021__positive regulation of myeloid leukocyte differentiation (GO:0002763),0.5690388485255252,1.323716015567119,0.017,0.06038816558015092,1.0,20/36,26.48%,PRKCA;TRAF6;CD4;CCR1;ZFP36L1;HCLS1;IFNG;CD74;CASP8;RUNX1;FADD;TESC;POU4F1;FES;ACIN1;HSF1;TNF;RIPK1;ID2;LEF1
prerank,GO_Biological_Process_2021__ATP-dependent chromatin remodeling (GO:0043044),0.5586303931264233,1.3236949638047568,0.019,0.06036064376697171,1.0,22/42,22.45%,ACTB;HDAC1;SMARCA2;HDAC2;SMARCA4;SMARCE1;NASP;RBBP4;SMARCB1;SMARCC2;SMARCC1;PBRM1;HNRNPC;ACTL6A;SMARCA5;MBD3;CHD4;ACTL6B;MBD2;DMAP1;ARID1A;RNF8
prerank,GO_Biological_Process_2021__transcription by RNA polymerase II (GO:0006366),0.5151527290461024,1.3233591439651544,0.0,0.06054479843034776,1.0,172/312,28.98%,SP1;NOTCH1;CREBBP;TAF9;NOTCH2;HDAC1;POLR2A;ESR1;SSU72;TAF9B;HDAC3;POLR2F;TBP;SUPT16H;THRB;NUDT21;SNRPE;POLR2K;SNRPG;NR3C1;PAPOLA;GTF2I;CDK13;NCBP2;AFF4;POLR2L;POLR2E;POLR2B;CCNH;RORB;KAT2B;SNAPC5;AR;NCBP1;POLR2C;PRRX1;MED23;CDK7;POLR2H;RXRA;NFX1;CPSF2;INTS10;MAF;TAF15;SNRPB;SNRPF;NFIC;GTF2F2;SSRP1;POLR2G;POU2F1;CPSF7;CSTF1;MBD1;NR2E1;NFKB1;PABPN1;RARA;NFIX;SNRPD3;TFDP1;CCNK;HDAC9;POLR2J;POLR2I;RXRB;GTF2B;GTF2F1;TRIP13;LSM11;DEK;PARP1;RNGTT;CPSF3;GTF2H1;ARRB2;PCF11;TAF4B;RBMX;CDK12;SUPT5H;MAML2;HNF4A;RBPJ;PGR;CDK9;NCOR1;MLLT3;POLR2D;MNAT1;COPS2;TBL1XR1;TAF1;DDX5;CPSF1;PIR;ELP2;ERCC2;NOTCH3;NR1H2;TBPL1;MAZ;PPARG;TAF5;NCOR2;YAP1;BTF3;FIP1L1;NR2F1;RARB;GTF2A2;TBL1X;NOTCH4;GTF2A1;CSTF2;WWTR1;EAF1;TEAD1;TAF8;ELL2;TAF2;GTF2H3;ADRM1;NR1H3;RARG;THRA;CLP1;INTS6;TAF1L;CCNT1;PPARA;NR4A2;NR5A1;ERCC3;GLIS3;SNW1;NR4A3;MED26;ETV7;DDX21;NOCT;TRIM24;SUPT6H;ESR2;IRF9;TCFL5;NR2C2;SUPT4H1;TAF6;ICE2;ESRRG;RORA;CCNT2;XBP1;RPRD1A;C5AR1;NFE2L3;RTF1;MED18;ATF4;TCEA1;MED17;SNAPC3;GTF2H2;NR4A1;MED1;NELFCD;NR1D2;CSTF3;NFYA;GTF2H5
prerank,GO_Biological_Process_2021__import into nucleus (GO:0051170),0.5429382090113029,1.3233481909022924,0.002,0.06051353043758524,1.0,46/76,31.02%,AKT1;HNRNPA1;SNRPE;KPNB1;RAN;SNRPG;STAT3;SNRPD1;NUP93;IPO5;SNRPB;SNRPF;TNPO1;PHB2;SYK;TPR;SNRPD3;NUP133;BACH2;SNRPD2;RPAIN;NUP153;DDX20;IPO4;APPL2;PRICKLE1;TSC2;HTATIP2;NUTF2;NUP107;IPO9;CSE1L;TNPO2;PTTG1IP;TNPO3;NXT2;GEMIN4;PPP1R10;NUP155;NUP85;SNUPN;SMN1;IPO8;IPO7;NUP50;NUP188
